focalsample_date,individual_id,focal_unit_name,duration,Year,Month,Band,Infant,TakeoverID,Period,Groom.F,Groom.M,Prop.M,Prop.F
1/28/16,110,B1,15.28,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
1/29/16,110,B1,15.48,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/5/16,110,B3,15.47,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/5/16,110,B3,15.72,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/11/16,110,B3,5.68,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/16/16,110,B3,15.65,2016,2,Mid,N,LUP2016-01-16,Post,0.28,0,0,0.02
2/17/16,110,B3,15.4,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
3/8/16,110,B3,15.3,2016,3,Mid,N,LUP2016-01-16,Post,0,4.05,0.26,0
4/5/16,110,B3,15.17,2016,4,Mid,N,LUP2016-01-16,Post,0,0,0,0
4/13/16,110,B3,15.37,2016,4,Mid,N,LUP2016-01-16,Post,0,0,0,0
6/5/13,111,B3,15.15,2013,6,Other,N,SOL2013-04-05,Post,0,0,0,0
6/19/13,111,B3,14.68,2013,6,Other,N,SOL2013-04-05,Post,0,0,0,0
7/8/13,111,B3,15.57,2013,7,Other,N,SOL2013-04-05,Post,0,1.37,0.09,0
8/7/13,111,B3,15.2,2013,8,Other,N,SOL2013-04-05,Post,0,0,0,0
8/22/13,111,B3,15.48,2013,8,Other,N,SOL2013-04-05,Post,0,0,0,0
9/16/13,111,B3,15.67,2013,9,Other,N,SOL2013-04-05,Post,0,0,0,0
9/19/13,111,B3,16.25,2013,9,Other,N,SOL2013-04-05,Post,0,0,0,0
9/23/13,111,B3,15.22,2013,9,Other,N,SOL2013-04-05,Post,0,0,0,0
7/27/09,112,B,15.42,2009,7,Mid,N,GOH2009-07-24,Post,0,0,0,0
7/30/09,112,B,15.37,2009,7,Mid,N,GOH2009-07-24,Post,0,0,0,0
8/6/09,112,B,15.28,2009,8,Mid,N,GOH2009-07-24,Post,0,0,0,0
8/19/09,112,B,15.27,2009,8,Mid,N,GOH2009-07-24,Post,0.33,4.17,0.27,0.02
9/18/09,112,B,19.12,2009,9,Mid,N,GOH2009-07-24,Post,5.15,0,0,0.27
1/23/16,117,B1,15.57,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
1/29/16,117,B1,15.17,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/5/16,117,B3,15.13,2016,2,Mid,N,LUP2016-01-16,Post,0,7.68,0.51,0
2/6/16,117,B3,15.2,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/17/16,117,B3,15.47,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/17/16,117,B3,15.4,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
3/8/16,117,B3,15.63,2016,3,Mid,N,LUP2016-01-16,Post,0,0,0,0
4/5/16,117,B3,15.15,2016,4,Mid,N,LUP2016-01-16,Post,0,0,0,0
4/13/16,117,B3,15.37,2016,4,Mid,N,LUP2016-01-16,Post,0,0,0,0
7/27/09,121,B,15.53,2009,7,Mid,N,GOH2009-07-24,Post,0,0,0,0
7/30/09,121,B,15.32,2009,7,Mid,N,GOH2009-07-24,Post,0,0,0,0
8/6/09,121,B,15.33,2009,8,Mid,N,GOH2009-07-24,Post,0,0,0,0
8/19/09,121,B,15.27,2009,8,Mid,N,GOH2009-07-24,Post,0,0.23,0.02,0
9/18/09,121,B,16.68,2009,9,Mid,N,GOH2009-07-24,Post,0,8.47,0.51,0
6/5/13,121,B,15.12,2013,6,Mid,N,SOL2013-04-05,Post,0,0,0,0
6/11/13,121,B,15.67,2013,6,Mid,N,SOL2013-04-05,Post,0,0,0,0
7/8/13,121,B,16.28,2013,7,Mid,N,SOL2013-04-05,Post,0,0,0,0
7/31/13,121,B,15.77,2013,7,Mid,N,SOL2013-04-05,Post,0,5.58,0.35,0
8/7/13,121,B,15.5,2013,8,Mid,N,SOL2013-04-05,Post,0,0,0,0
8/22/13,121,B,15.1,2013,8,Mid,N,SOL2013-04-05,Post,0,0,0,0
9/19/13,121,B,16.85,2013,9,Mid,N,SOL2013-04-05,Post,0.15,0,0,0.01
9/23/13,121,B,15.12,2013,9,Mid,N,SOL2013-04-05,Post,0,0,0,0
1/16/16,121,B,15.48,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
1/23/16,121,B,15.17,2016,1,Mid,N,LUP2016-01-16,Post,9.83,0,0,0.65
1/28/16,121,B,15.1,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
1/29/16,121,B,15.2,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/6/16,121,B,15.15,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/11/16,121,B,15.1,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/18/16,121,B,15.27,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/25/16,121,B,15.42,2016,2,Mid,N,LUP2016-01-16,Post,9.92,0,0,0.64
4/1/16,121,B,15.35,2016,4,Mid,N,LUP2016-01-16,Post,0,0,0,0
4/2/16,121,B,15.32,2016,4,Mid,N,LUP2016-01-16,Post,0,2.35,0.15,0
1/23/16,125,B1,15.28,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
1/29/16,125,B1,15.43,2016,1,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/5/16,125,B3,15.08,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
2/6/16,125,B3,15.33,2016,2,Mid,N,LUP2016-01-16,Post,0.6,0,0,0.04
2/17/16,125,B3,15.28,2016,2,Mid,N,LUP2016-01-16,Post,14.13,0,0,0.92
2/18/16,125,B3,15.13,2016,2,Mid,N,LUP2016-01-16,Post,0,0,0,0
4/5/16,125,B3,15.12,2016,4,Mid,N,LUP2016-01-16,Post,0,0,0,0
1/29/11,130,C3,15.58,2011,1,Small,N,DIK2011-01-29,Post,0,0,0,0
1/31/11,130,C3,15.37,2011,1,Small,N,DIK2011-01-29,Post,0,0,0,0
1/31/11,130,C3,15.35,2011,1,Small,N,DIK2011-01-29,Post,7.63,1.42,0.09,0.5
2/1/11,130,C3,15.38,2011,2,Small,N,DIK2011-01-29,Post,0,0,0,0
2/2/11,130,C3,15.53,2011,2,Small,N,DIK2011-01-29,Post,0,0,0,0
2/3/11,130,C3,15.53,2011,2,Small,N,DIK2011-01-29,Post,0,0,0,0
2/4/11,130,C3,15.5,2011,2,Small,N,DIK2011-01-29,Post,0,0,0,0
2/14/11,130,C3,15.18,2011,2,Small,N,DIK2011-01-29,Post,0,0,0,0
2/18/11,130,C3,15.23,2011,2,Small,N,DIK2011-01-29,Post,0,8.75,0.57,0
2/19/11,130,C3,15.23,2011,2,Small,N,DIK2011-01-29,Post,0,0.63,0.04,0
2/21/11,130,C3,15.43,2011,2,Small,N,DIK2011-01-29,Post,2.57,5.68,0.37,0.17
2/23/11,130,C3,15.3,2011,2,Small,N,DIK2011-01-29,Post,0,0.43,0.03,0
2/24/11,130,C3,15.23,2011,2,Small,N,DIK2011-01-29,Post,0.55,0,0,0.04
2/24/11,130,C3,15.28,2011,2,Small,N,DIK2011-01-29,Post,0.72,2.8,0.18,0.05
3/1/11,130,C3,15.43,2011,3,Small,N,DIK2011-01-29,Post,0,0,0,0
3/4/11,130,C3,15.58,2011,3,Small,N,DIK2011-01-29,Post,0,0,0,0
3/10/11,130,C3,15.35,2011,3,Small,N,DIK2011-01-29,Post,0,14.45,0.94,0
3/16/11,130,C3,15.25,2011,3,Small,N,DIK2011-01-29,Post,0,0,0,0
4/2/11,130,C3,15.72,2011,4,Small,N,DIK2011-01-29,Post,0,0,0,0
4/4/11,130,C3,15.97,2011,4,Small,N,DIK2011-01-29,Post,0,0,0,0
4/11/11,130,C3,15.25,2011,4,Small,N,DIK2011-01-29,Post,3.65,8.45,0.55,0.24
4/14/11,130,C3,15.53,2011,4,Small,N,DIK2011-01-29,Post,0,0,0,0
4/26/11,130,C3,15.47,2011,4,Small,N,DIK2011-01-29,Post,0,0.33,0.02,0
4/29/11,130,C3,15.25,2011,4,Small,N,DIK2011-01-29,Post,0,0,0,0
5/3/11,130,C3,15.22,2011,5,Small,N,DIK2011-01-29,Post,13.27,0,0,0.87
5/7/11,130,C3,15.25,2011,5,Small,N,DIK2011-01-29,Post,0,0,0,0
5/7/11,130,C3,15.45,2011,5,Small,N,DIK2011-01-29,Post,0.2,0,0,0.01
5/10/11,130,C3,15.45,2011,5,Small,N,DIK2011-01-29,Post,5.63,0,0,0.36
5/17/11,130,C3,15.22,2011,5,Small,N,DIK2011-01-29,Post,4.4,0,0,0.29
5/17/11,130,C3,15.22,2011,5,Small,N,DIK2011-01-29,Post,0,0,0,0
6/2/11,130,C3,15.35,2011,6,Small,N,DIK2011-01-29,Post,2.97,1.95,0.13,0.19
6/9/11,130,C3,15.42,2011,6,Small,N,DIK2011-01-29,Post,0,0,0,0
6/23/11,130,C3,15.45,2011,6,Small,N,DIK2011-01-29,Post,0,0,0,0
6/28/11,130,C3,15.13,2011,6,Small,N,DIK2011-01-29,Post,0,0,0,0
7/2/11,130,C3,15.47,2011,7,Small,N,DIK2011-01-29,Post,3.62,0.97,0.06,0.23
7/18/11,130,C3,15.5,2011,7,Small,N,DIK2011-01-29,Post,1.07,0,0,0.07
4/11/09,131,C,15.53,2009,4,Small,N,WEB2009-04-11,Post,0.22,0,0,0.01
4/14/09,131,C,15.78,2009,4,Small,N,WEB2009-04-11,Post,0,0,0,0
4/15/09,131,C,15.52,2009,4,Small,N,WEB2009-04-11,Post,0,0,0,0
4/16/09,131,C,15.47,2009,4,Small,N,WEB2009-04-11,Post,0,0,0,0
4/23/09,131,C,15.35,2009,4,Small,N,WEB2009-04-11,Post,0,0,0,0
4/27/09,131,C,15.65,2009,4,Small,N,WEB2009-04-11,Post,0.43,2.47,0.16,0.03
4/29/09,131,C,15.72,2009,4,Small,N,WEB2009-04-11,Post,0,0,0,0
5/1/09,131,C,18.75,2009,5,Small,N,WEB2009-04-11,Post,0,0,0,0
5/11/09,131,C,15.38,2009,5,Small,N,WEB2009-04-11,Post,0,9.88,0.64,0
5/19/09,131,C,15.57,2009,5,Small,N,WEB2009-04-11,Post,0,0,0,0
5/21/09,131,C,15.7,2009,5,Small,N,WEB2009-04-11,Post,4.73,6.42,0.41,0.3
5/25/09,131,C,15.6,2009,5,Small,N,WEB2009-04-11,Post,0.48,0,0,0.03
6/1/09,131,C,15.72,2009,6,Small,N,WEB2009-04-11,Post,4.37,0,0,0.28
6/12/09,131,C,16,2009,6,Small,N,WEB2009-04-11,Post,0,0,0,0
6/22/09,131,C,15.32,2009,6,Small,N,WEB2009-04-11,Post,0,0,0,0
6/27/09,131,C,15.88,2009,6,Small,N,WEB2009-04-11,Post,0,0,0,0
6/30/09,131,C,15.8,2009,6,Small,N,WEB2009-04-11,Post,0,0,0,0
7/4/09,131,C,15.58,2009,7,Small,N,WEB2009-04-11,Post,0,0,0,0
7/7/09,131,C,15.67,2009,7,Small,N,WEB2009-04-11,Post,0,0,0,0
7/17/09,131,C,16.33,2009,7,Small,N,WEB2009-04-11,Post,0,0,0,0
7/22/09,131,C,15.53,2009,7,Small,N,WEB2009-04-11,Post,7.17,0,0,0.46
8/3/09,131,C,15.4,2009,8,Small,N,WEB2009-04-11,Post,0,0,0,0
9/15/09,131,C,15.75,2009,9,Small,N,WEB2009-04-11,Post,0,0,0,0
9/17/09,131,C,15.47,2009,9,Small,N,WEB2009-04-11,Post,0,0.05,0,0
9/29/09,131,C,15.5,2009,9,Small,N,WEB2009-04-11,Post,0,0,0,0
3/9/11,131,C,15.48,2011,3,Small,N,TEQ2011-03-06,Post,10.3,0,0,0.67
3/10/11,131,C,15.87,2011,3,Small,N,TEQ2011-03-06,Post,8.9,0,0,0.56
3/11/11,131,C,15.28,2011,3,Small,N,TEQ2011-03-06,Post,0,0,0,0
3/13/11,131,C,15.55,2011,3,Small,N,TEQ2011-03-06,Post,0,0,0,0
3/14/11,131,C,15.42,2011,3,Small,N,TEQ2011-03-06,Post,2.65,0,0,0.17
3/16/11,131,C,15.72,2011,3,Small,N,TEQ2011-03-06,Post,0,0,0,0
3/17/11,131,C,15.45,2011,3,Small,N,TEQ2011-03-06,Post,12.25,0,0,0.79
3/20/11,131,C,15.63,2011,3,Small,N,TEQ2011-03-06,Post,0,0,0,0
3/22/11,131,C,15.3,2011,3,Small,N,TEQ2011-03-06,Post,5,0,0,0.33
3/25/11,131,C,15.62,2011,3,Small,N,TEQ2011-03-06,Post,0,0,0,0
3/29/11,131,C,15.52,2011,3,Small,N,TEQ2011-03-06,Post,10.37,0.45,0.03,0.67
4/4/11,131,C,15.48,2011,4,Small,N,TEQ2011-03-06,Post,0,0.48,0.03,0
4/9/11,131,C,16.07,2011,4,Small,N,TEQ2011-03-06,Post,0,0,0,0
4/11/11,131,C,15.52,2011,4,Small,N,TEQ2011-03-06,Post,0,0,0,0
4/12/11,131,C,15.6,2011,4,Small,N,TEQ2011-03-06,Post,0,0,0,0
4/12/11,131,C,15.32,2011,4,Small,N,TEQ2011-03-06,Post,0,0.17,0.01,0
4/18/11,131,C,15.35,2011,4,Small,N,TEQ2011-03-06,Post,0,0,0,0
4/18/11,131,C,15.63,2011,4,Small,N,TEQ2011-03-06,Post,0,0,0,0
5/4/11,131,C,15.57,2011,5,Small,N,TEQ2011-03-06,Post,0,0,0,0
5/23/11,131,C,15.53,2011,5,Small,N,TEQ2011-03-06,Post,0,0,0,0
6/22/11,131,C,15.42,2011,6,Small,N,TEQ2011-03-06,Post,1.88,2.33,0.15,0.12
6/30/11,131,C,15.65,2011,6,Small,N,TEQ2011-03-06,Post,0,0,0,0
7/7/11,131,C,15.18,2011,7,Small,N,TEQ2011-03-06,Post,4.32,0,0,0.28
7/22/11,131,C,15.15,2011,7,Small,N,TEQ2011-03-06,Post,0,0,0,0
8/13/11,131,C,15.25,2011,8,Small,N,TEQ2011-03-06,Post,8.83,0,0,0.58
11/29/11,134,C1,15.33,2011,11,Small,N,NYA2011-11-28,Post,2.03,0,0,0.13
11/29/11,134,C1,15.37,2011,11,Small,N,NYA2011-11-28,Post,4.78,0,0,0.31
12/3/11,134,C1,15.43,2011,12,Small,N,NYA2011-11-28,Post,0,0.08,0.01,0
12/5/11,134,C1,15.18,2011,12,Small,N,NYA2011-11-28,Post,5.75,0,0,0.38
12/13/11,134,C1,15.23,2011,12,Small,N,NYA2011-11-28,Post,0,0,0,0
12/19/11,134,C1,15.65,2011,12,Small,N,NYA2011-11-28,Post,0,2.37,0.15,0
1/5/12,134,C1,15.47,2012,1,Small,N,NYA2011-11-28,Post,0,0,0,0
1/5/12,134,C1,15.47,2012,1,Small,N,NYA2011-11-28,Post,0,0,0,0
1/23/12,134,C1,15.6,2012,1,Small,N,NYA2011-11-28,Post,0,0,0,0
1/28/12,134,C1,15.45,2012,1,Small,N,NYA2011-11-28,Post,0,0,0,0
1/28/12,134,C1,15.45,2012,1,Small,N,NYA2011-11-28,Post,0,0,0,0
2/3/12,134,C1,15.42,2012,2,Small,N,NYA2011-11-28,Post,0,0,0,0
2/3/12,134,C1,15.42,2012,2,Small,N,NYA2011-11-28,Post,0,0,0,0
2/6/12,134,C1,15.62,2012,2,Small,N,NYA2011-11-28,Post,0,0,0,0
2/10/12,134,C1,15.73,2012,2,Small,N,NYA2011-11-28,Post,0,0,0,0
2/17/12,134,C1,15.78,2012,2,Small,N,NYA2011-11-28,Post,0,0,0,0
2/25/12,134,C1,15.55,2012,2,Small,N,NYA2011-11-28,Post,0,0,0,0
2/29/12,134,C1,15.53,2012,2,Small,N,NYA2011-11-28,Post,0.37,0,0,0.02
2/29/12,134,C1,15.53,2012,2,Small,N,NYA2011-11-28,Post,0.37,0,0,0.02
3/1/12,134,C1,15.65,2012,3,Small,N,NYA2011-11-28,Post,0.45,0,0,0.03
3/1/12,134,C1,15.65,2012,3,Small,N,NYA2011-11-28,Post,0.45,0,0,0.03
3/2/12,134,C1,15.87,2012,3,Small,N,NYA2011-11-28,Post,0,0,0,0
3/2/12,134,C1,15.87,2012,3,Small,N,NYA2011-11-28,Post,0,0,0,0
3/12/12,134,C1,15.93,2012,3,Small,N,NYA2011-11-28,Post,0,0,0,0
3/12/12,134,C1,15.93,2012,3,Small,N,NYA2011-11-28,Post,0,0,0,0
3/18/12,134,C1,15.32,2012,3,Small,N,NYA2011-11-28,Post,8.72,0,0,0.57
3/18/12,134,C1,15.32,2012,3,Small,N,NYA2011-11-28,Post,8.72,0,0,0.57
3/26/12,134,C1,15.87,2012,3,Small,N,NYA2011-11-28,Post,0,0,0,0
4/5/12,134,C1,15.78,2012,4,Small,N,NYA2011-11-28,Post,0,0,0,0
4/18/12,134,C1,15.13,2012,4,Small,N,NYA2011-11-28,Post,3.7,0,0,0.24
5/1/12,134,C1,15.83,2012,5,Small,N,NYA2011-11-28,Post,0,0,0,0
5/5/12,134,C1,15.47,2012,5,Small,N,NYA2011-11-28,Post,0.7,2.47,0.16,0.05
5/12/12,134,C1,21.35,2012,5,Small,N,NYA2011-11-28,Post,1.32,0,0,0.06
5/19/12,134,C1,15.7,2012,5,Small,N,NYA2011-11-28,Post,0,0,0,0
5/24/12,134,C1,15.77,2012,5,Small,N,NYA2011-11-28,Post,0,0,0,0
5/24/12,134,C1,16.78,2012,5,Small,N,NYA2011-11-28,Post,9.4,0,0,0.56
2/21/15,134,C5,15.45,2015,2,Small,N,TAL2014-09-22,Post,0,0,0,0
2/25/15,134,C5,15.58,2015,2,Small,N,TAL2014-09-22,Post,0,0,0,0
2/26/15,134,C5,15.83,2015,2,Small,N,TAL2014-09-22,Post,0,0,0,0
3/4/15,134,C5,15.23,2015,3,Small,N,TAL2014-09-22,Post,5.92,3.97,0.26,0.39
3/5/15,134,C5,15.5,2015,3,Small,N,TAL2014-09-22,Post,0,0.75,0.05,0
3/10/15,134,C5,15.12,2015,3,Small,N,TAL2014-09-22,Post,0,0,0,0
3/12/15,134,C5,15.13,2015,3,Small,N,TAL2014-09-22,Post,9.18,0.83,0.06,0.61
